Time;Open Price;Close Price;Low Price;High Price;Volume
04.03.2023 06:00;22354.34;22368.49;22330.01;22392.17;5359.402
04.03.2023 07:00;22369.11;22342.01;22336.0;22392.11;4859.542
04.03.2023 08:00;22342.39;22339.87;22333.78;22359.39;2961.258
04.03.2023 09:00;22339.87;22346.66;22323.05;22354.55;3912.616
04.03.2023 10:00;22346.65;22343.94;22325.9;22368.0;4423.526
04.03.2023 11:00;22343.94;22328.18;22269.94;22344.88;5575.872
04.03.2023 12:00;22328.18;22364.69;22313.21;22410.0;6772.607
04.03.2023 13:00;22364.69;22359.09;22351.0;22378.23;3936.889
04.03.2023 14:00;22359.44;22341.21;22331.78;22363.68;4199.25
04.03.2023 15:00;22341.55;22350.97;22339.51;22376.97;3587.043
04.03.2023 16:00;22350.72;22332.76;22322.3;22357.68;4403.127
04.03.2023 17:00;22332.84;22349.46;22331.89;22358.3;3421.027
04.03.2023 18:00;22349.46;22385.31;22338.84;22398.0;5043.617
04.03.2023 19:00;22385.31;22355.8;22355.37;22388.22;4202.979
04.03.2023 20:00;22355.8;22342.79;22331.13;22368.0;4918.683
04.03.2023 21:00;22343.18;22317.87;22307.98;22352.48;5082.719
04.03.2023 22:00;22317.38;22324.86;22293.05;22347.93;5340.067
04.03.2023 23:00;22324.9;22307.12;22301.85;22333.97;3412.495
05.03.2023 00:00;22306.85;22320.97;22245.43;22332.0;4645.857
05.03.2023 01:00;22320.66;22250.78;22227.2;22326.2;5085.564
05.03.2023 02:00;22250.67;22250.34;22184.0;22265.0;8543.679
05.03.2023 03:00;22250.33;22213.65;22157.08;22251.61;9870.42
05.03.2023 04:00;22213.65;22305.98;22202.0;22359.0;7313.935
05.03.2023 05:00;22306.45;22346.57;22290.78;22353.2;4385.207
05.03.2023 06:00;22346.57;22379.25;22313.41;22389.32;5458.324
05.03.2023 07:00;22379.83;22591.68;22348.0;22662.09;19036.632
05.03.2023 08:00;22591.14;22360.82;22189.22;22612.84;16198.565
05.03.2023 09:00;22360.82;22387.02;22356.5;22441.05;7129.158
05.03.2023 10:00;22387.02;22440.73;22378.18;22470.93;6705.118
05.03.2023 11:00;22440.73;22418.99;22391.18;22446.56;3884.502
05.03.2023 12:00;22419.32;22415.73;22401.54;22427.0;3596.067
05.03.2023 13:00;22415.76;22375.7;22365.26;22421.21;5114.227
05.03.2023 14:00;22375.7;22342.71;22328.0;22399.45;5206.974
05.03.2023 15:00;22342.09;22368.47;22316.63;22398.28;5240.489
05.03.2023 16:00;22369.14;22410.83;22363.27;22448.8;5446.747
05.03.2023 17:00;22410.83;22389.77;22381.0;22422.54;4195.798
05.03.2023 18:00;22390.12;22420.34;22388.57;22444.0;4665.112
05.03.2023 19:00;22419.89;22465.77;22418.02;22494.96;7748.08
05.03.2023 20:00;22465.77;22432.46;22417.01;22478.87;5437.937
05.03.2023 21:00;22431.75;22436.18;22421.5;22470.7;4576.909
05.03.2023 22:00;22436.7;22442.92;22421.28;22460.07;4436.704
05.03.2023 23:00;22442.92;22427.47;22419.82;22455.0;3280.751
06.03.2023 00:00;22427.47;22429.26;22422.02;22449.51;3058.344
06.03.2023 01:00;22428.98;22403.45;22374.6;22450.0;5493.792
06.03.2023 02:00;22403.45;22409.05;22395.8;22425.0;3495.359
06.03.2023 03:00;22408.58;22483.46;22331.0;22560.0;11941.947
06.03.2023 04:00;22483.46;22433.0;22380.0;22486.86;5630.393
06.03.2023 05:00;22432.48;22430.24;22361.75;22462.22;7863.827
06.03.2023 06:00;22430.24;22446.48;22361.43;22470.08;6995.283
06.03.2023 07:00;22446.48;22379.24;22322.34;22508.0;13476.085
06.03.2023 08:00;22378.49;22391.58;22258.0;22405.94;13345.406
06.03.2023 09:00;22391.12;22387.19;22368.35;22417.29;4454.028
06.03.2023 10:00;22387.19;22342.63;22334.06;22399.6;5464.708
06.03.2023 11:00;22342.63;22370.18;22313.94;22372.32;5278.675
06.03.2023 12:00;22369.79;22405.93;22364.8;22436.0;4976.034
06.03.2023 13:00;22406.59;22392.74;22385.12;22434.0;5121.625
06.03.2023 14:00;22392.74;22413.23;22356.08;22450.0;8219.827
06.03.2023 15:00;22413.23;22403.68;22364.07;22421.3;6645.557
06.03.2023 16:00;22403.09;22399.78;22371.0;22414.0;6252.807
06.03.2023 17:00;22399.78;22379.57;22355.0;22402.63;7025.949
06.03.2023 18:00;22379.95;22397.42;22357.08;22413.54;6275.934
06.03.2023 19:00;22397.72;22439.77;22387.01;22487.99;10229.515
06.03.2023 20:00;22440.32;22450.0;22403.2;22483.92;11368.765
06.03.2023 21:00;22449.46;22553.42;22432.07;22602.19;16288.431
06.03.2023 22:00;22554.43;22524.46;22465.6;22586.98;13401.277
06.03.2023 23:00;22524.46;22481.63;22470.89;22536.07;7812.166
07.03.2023 00:00;22481.63;22504.09;22465.0;22539.68;8130.256
07.03.2023 01:00;22504.08;22393.35;22358.0;22512.72;15939.357
07.03.2023 02:00;22393.35;22352.17;22331.0;22416.41;9704.533
07.03.2023 03:00;22352.17;22408.53;22320.01;22439.99;6259.165
07.03.2023 04:00;22408.53;22433.65;22407.08;22450.0;4722.669
07.03.2023 05:00;22433.65;22410.0;22390.07;22446.09;6363.777
07.03.2023 06:00;22409.41;22415.92;22377.69;22428.0;6254.62
07.03.2023 07:00;22415.54;22484.8;22411.8;22508.88;8865.014
07.03.2023 08:00;22484.8;22497.86;22452.48;22509.99;5734.129
07.03.2023 09:00;22497.87;22460.54;22445.22;22557.91;7212.573
07.03.2023 10:00;22460.99;22474.36;22453.98;22479.8;4032.264
07.03.2023 11:00;22474.36;22460.67;22443.73;22479.85;4659.125
07.03.2023 12:00;22460.09;22438.52;22408.09;22461.31;6458.644
07.03.2023 13:00;22438.07;22419.71;22410.24;22453.9;5882.308
07.03.2023 14:00;22420.29;22420.18;22395.05;22426.65;6693.995
07.03.2023 15:00;22420.53;22381.17;22345.49;22426.17;10907.277
07.03.2023 16:00;22381.17;22372.85;22367.3;22432.6;8537.415
07.03.2023 17:00;22372.85;22351.02;22321.0;22398.11;9399.61
07.03.2023 18:00;22351.02;22399.07;22335.36;22410.2;8470.946
07.03.2023 19:00;22399.07;22363.89;22354.1;22410.0;8071.287
07.03.2023 20:00;22363.53;22309.18;22200.32;22383.58;21090.97
07.03.2023 21:00;22309.18;22320.9;21927.0;22489.88;59648.476
07.03.2023 22:00;22321.98;22238.77;22192.84;22394.08;21822.971
07.03.2023 23:00;22238.77;22309.28;22224.96;22360.0;15164.53
08.03.2023 00:00;22308.25;22199.96;22160.64;22331.49;13467.032
08.03.2023 01:00;22198.49;22124.77;22054.92;22249.98;11681.716
08.03.2023 02:00;22125.99;22054.51;21996.0;22145.29;19088.273
08.03.2023 03:00;22055.64;22056.26;21943.0;22116.66;12708.131
08.03.2023 04:00;22055.95;22105.65;21981.64;22122.22;7923.572
08.03.2023 05:00;22105.65;22197.96;22075.51;22230.51;8744.933
08.03.2023 06:00;22198.56;22245.86;22190.32;22287.0;9321.725
08.03.2023 07:00;22245.86;22173.7;22136.84;22256.66;7768.196
08.03.2023 08:00;22174.57;22177.0;22158.37;22211.3;5678.448
08.03.2023 09:00;22177.0;22152.52;22084.3;22191.73;7387.152
08.03.2023 10:00;22152.52;22141.79;22105.18;22167.73;5712.128
08.03.2023 11:00;22141.79;21954.98;21840.13;22147.73;19927.471
08.03.2023 12:00;21954.31;22025.63;21930.2;22051.62;12447.406
08.03.2023 13:00;22025.63;21971.03;21961.17;22039.15;8984.568
08.03.2023 14:00;21971.83;21989.14;21944.55;22034.16;10047.608
08.03.2023 15:00;21989.14;22012.75;21974.5;22030.0;8151.382
08.03.2023 16:00;22012.75;22111.25;22001.0;22144.2;13368.513
08.03.2023 17:00;22111.25;22072.45;22055.25;22134.85;9485.704
08.03.2023 18:00;22071.98;22014.17;21993.61;22107.82;10928.253
08.03.2023 19:00;22014.17;21989.16;21940.0;22062.0;16367.909
08.03.2023 20:00;21989.16;21974.73;21922.22;22030.52;19735.201
08.03.2023 21:00;21974.73;22140.8;21876.66;22229.04;34124.552
08.03.2023 22:00;22139.97;22140.61;22058.3;22218.3;15478.765
08.03.2023 23:00;22140.61;22034.48;22022.52;22150.0;10620.417
09.03.2023 00:00;22034.48;22022.75;21944.25;22063.03;12174.262
09.03.2023 01:00;22021.97;21997.25;21987.26;22061.6;9051.118
09.03.2023 02:00;21997.25;22101.26;21969.56;22133.75;11899.295
09.03.2023 03:00;22099.95;22009.75;21907.09;22113.57;10598.735
09.03.2023 04:00;22010.37;21802.16;21660.0;22016.16;11805.354
09.03.2023 05:00;21800.47;21705.44;21580.0;21838.12;20396.413
09.03.2023 06:00;21704.37;21719.42;21675.4;21765.15;10551.57
09.03.2023 07:00;21720.15;21702.94;21629.43;21762.38;10219.113
09.03.2023 08:00;21703.55;21769.65;21700.44;21793.65;7921.667
09.03.2023 09:00;21769.14;21769.66;21744.46;21806.68;6739.308
09.03.2023 10:00;21770.37;21740.43;21720.11;21774.69;5953.715
09.03.2023 11:00;21740.39;21738.93;21728.0;21761.33;5857.404
09.03.2023 12:00;21738.93;21741.8;21683.49;21746.04;7890.856
09.03.2023 13:00;21741.25;21688.54;21665.67;21742.39;8160.189
09.03.2023 14:00;21688.54;21681.52;21602.0;21698.38;15335.283
09.03.2023 15:00;21682.31;21641.58;21585.0;21700.0;12338.106
09.03.2023 16:00;21641.07;21648.43;21527.0;21683.68;14926.28
09.03.2023 17:00;21646.98;21669.38;21620.0;21674.11;9697.991
09.03.2023 18:00;21669.38;21611.34;21600.96;21674.98;9381.032
09.03.2023 19:00;21611.89;21703.76;21552.84;21730.77;21493.941
09.03.2023 20:00;21703.76;21722.89;21686.72;21834.99;23399.512
09.03.2023 21:00;21722.1;21648.57;21633.95;21807.66;17586.604
09.03.2023 22:00;21647.42;21478.85;21416.79;21675.22;28547.089
09.03.2023 23:00;21479.31;21469.46;21400.0;21524.96;20661.688
10.03.2023 00:00;21470.47;21012.89;20967.0;21491.86;40265.118
10.03.2023 01:00;21013.32;20854.93;20766.2;21020.64;37836.593
10.03.2023 02:00;20856.3;20116.66;20042.72;20867.3;64418.1
10.03.2023 03:00;20119.83;20213.61;20112.18;20416.04;36841.578
10.03.2023 04:00;20213.61;20343.58;20213.01;20494.96;14779.285
10.03.2023 05:00;20343.58;20362.22;20274.62;20379.58;12856.264
10.03.2023 06:00;20362.21;20120.27;20022.0;20367.78;31664.017
10.03.2023 07:00;20121.38;20111.01;19776.22;20159.5;51259.993
10.03.2023 08:00;20111.87;20040.44;20024.95;20141.72;15373.364
10.03.2023 09:00;20040.44;20052.07;19977.48;20134.5;12847.048
10.03.2023 10:00;20052.07;19876.69;19833.01;20065.0;21600.537
10.03.2023 11:00;19876.15;19990.1;19854.09;20046.0;16038.642
10.03.2023 12:00;19990.1;19873.46;19839.62;20024.76;17818.247
10.03.2023 13:00;19873.46;19953.58;19776.55;20039.19;28538.443
10.03.2023 14:00;19953.58;19959.12;19875.83;19977.0;15178.478
10.03.2023 15:00;19958.54;19853.12;19831.4;19969.14;17552.142
10.03.2023 16:00;19853.12;19621.66;19549.09;19924.04;38988.679
10.03.2023 17:00;19622.77;19760.78;19569.47;19802.24;25258.988
10.03.2023 18:00;19761.12;19934.75;19730.16;19998.99;24926.961
10.03.2023 19:00;19933.31;20184.92;19884.75;20321.19;43471.462
10.03.2023 20:00;20184.9;19819.8;19657.11;20191.4;47271.451
10.03.2023 21:00;19819.8;20004.96;19766.0;20037.75;36948.613
10.03.2023 22:00;20004.96;20016.36;19928.83;20307.73;36709.182
10.03.2023 23:00;20015.11;19930.48;19830.74;20082.66;31007.149
11.03.2023 00:00;19928.57;19848.52;19824.06;20005.21;20359.441
11.03.2023 01:00;19848.5;20024.32;19843.4;20071.4;21587.993
11.03.2023 02:00;20022.72;19969.31;19938.07;20066.72;15890.122
11.03.2023 03:00;19969.31;20076.64;19850.0;20129.1;16487.913
11.03.2023 04:00;20076.64;20097.23;20021.64;20167.79;14562.98
11.03.2023 05:00;20097.23;20150.69;20084.21;20240.4;17114.621
11.03.2023 06:00;20150.69;20216.03;20135.05;20301.79;22331.059
11.03.2023 07:00;20215.53;20586.75;20215.5;20686.51;36421.829
11.03.2023 08:00;20586.75;20492.43;20374.07;20640.11;21108.187
11.03.2023 09:00;20491.36;20393.88;20315.01;20502.75;18728.325
11.03.2023 10:00;20393.89;20339.7;20271.23;20414.81;16413.507
11.03.2023 11:00;20339.69;20391.39;20307.45;20435.43;11862.671
11.03.2023 12:00;20391.4;20284.61;20200.0;20408.46;16272.522
11.03.2023 13:00;20283.9;19850.81;19823.82;20320.77;31787.52
11.03.2023 14:00;19850.81;20071.82;19765.03;20208.36;31430.072
11.03.2023 15:00;20071.82;20092.78;19955.43;20147.15;20800.331
11.03.2023 16:00;20092.78;20036.75;19997.5;20160.15;14152.264
11.03.2023 17:00;20035.98;20086.07;19971.71;20107.99;15409.274
11.03.2023 18:00;20086.07;20031.65;20030.0;20129.06;11590.75
11.03.2023 19:00;20032.41;20078.23;20030.01;20143.93;11421.459
11.03.2023 20:00;20077.14;20112.33;20072.82;20205.46;14586.021
11.03.2023 21:00;20113.14;20061.98;20040.77;20147.0;12503.594
11.03.2023 22:00;20062.77;20091.11;19992.24;20104.61;14989.731
11.03.2023 23:00;20091.75;20246.92;20066.0;20331.44;19784.058
12.03.2023 00:00;20245.48;20226.72;20197.64;20324.21;16153.818
12.03.2023 01:00;20227.46;20220.96;20145.01;20252.88;11779.923
12.03.2023 02:00;20220.98;20349.4;20214.63;20456.0;20386.692
12.03.2023 03:00;20349.4;20353.91;20280.0;20364.49;11759.877
12.03.2023 04:00;20353.91;20333.55;20300.0;20450.0;12228.33
12.03.2023 05:00;20332.53;20455.73;20330.41;20529.91;13930.006
12.03.2023 06:00;20455.73;20453.41;20342.69;20502.46;17296.317
12.03.2023 07:00;20453.41;20419.33;20380.0;20483.89;10518.946
12.03.2023 08:00;20419.33;20377.2;20303.53;20430.66;12221.374
12.03.2023 09:00;20377.21;20376.46;20351.13;20464.91;11333.877
12.03.2023 10:00;20376.47;20386.99;20325.32;20403.03;8959.102
12.03.2023 11:00;20386.3;20354.68;20350.02;20440.8;9827.924
12.03.2023 12:00;20354.68;20331.8;20318.0;20383.17;8022.119
12.03.2023 13:00;20331.2;20346.71;20270.6;20374.08;9179.471
12.03.2023 14:00;20346.71;20376.88;20333.8;20395.0;9577.404
12.03.2023 15:00;20376.83;20382.18;20362.64;20432.56;11110.29
12.03.2023 16:00;20382.73;20425.93;20365.08;20448.82;7738.294
12.03.2023 17:00;20425.93;20445.43;20416.02;20497.34;11284.554
12.03.2023 18:00;20445.56;20381.25;20317.39;20446.7;13909.761
12.03.2023 19:00;20380.62;20383.95;20369.0;20466.0;11980.107
12.03.2023 20:00;20383.95;20339.55;20327.59;20406.75;10691.664
12.03.2023 21:00;20338.28;20358.96;20284.39;20411.8;13205.602
12.03.2023 22:00;20359.59;20389.55;20341.85;20419.0;10460.056
12.03.2023 23:00;20390.15;20785.52;20373.13;20857.62;33546.82
13.03.2023 00:00;20786.52;21076.45;20692.01;21331.75;48753.292
13.03.2023 01:00;21075.05;20779.54;20735.19;21224.99;32229.522
13.03.2023 02:00;20779.54;21259.02;20755.76;21361.57;31000.598
13.03.2023 03:00;21257.96;21272.4;21136.15;21291.21;16773.479
13.03.2023 04:00;21272.82;21702.38;21100.69;21903.0;46708.556
13.03.2023 05:00;21703.97;21997.11;21602.0;22150.0;34615.814
13.03.2023 06:00;21998.05;22446.02;21860.74;22600.0;46825.163
13.03.2023 07:00;22448.97;22294.1;22250.37;22478.4;26022.428
13.03.2023 08:00;22295.4;22182.01;22066.4;22356.8;23006.547
13.03.2023 09:00;22182.65;22231.62;22114.39;22282.4;15593.28
13.03.2023 10:00;22232.76;22320.07;22222.88;22459.62;18986.769
13.03.2023 11:00;22320.07;22397.11;22285.3;22402.29;13248.243
13.03.2023 12:00;22397.11;22381.9;22245.0;22506.0;16172.568
13.03.2023 13:00;22381.11;22458.72;22319.06;22495.0;19762.917
13.03.2023 14:00;22458.87;22191.1;22170.75;22539.64;27297.235
13.03.2023 15:00;22191.11;21963.37;21813.88;22262.35;35114.655
13.03.2023 16:00;21961.74;22124.51;21816.67;22177.0;27471.764
13.03.2023 17:00;22125.45;22106.64;22017.0;22220.0;22324.396
13.03.2023 18:00;22106.63;22130.32;21959.0;22156.17;27567.303
13.03.2023 19:00;22130.32;22479.64;22127.87;22590.0;51898.784
13.03.2023 20:00;22479.64;23484.63;22400.0;23560.16;67545.041
13.03.2023 21:00;23484.64;23981.72;23461.55;24500.0;69508.652
13.03.2023 22:00;23981.72;23955.16;23755.0;24203.92;41803.545
13.03.2023 23:00;23954.14;24109.1;23821.42;24174.95;27711.011
14.03.2023 00:00;24109.7;24256.15;23978.74;24304.56;26783.561
14.03.2023 01:00;24257.37;24279.91;24105.0;24393.83;26149.448
14.03.2023 02:00;24277.25;24134.11;24054.0;24311.99;17599.045
14.03.2023 03:00;24135.78;24085.04;24040.28;24215.0;10689.409
14.03.2023 04:00;24083.58;24201.15;24082.09;24232.29;13002.404
14.03.2023 05:00;24202.45;24113.48;23938.0;24214.18;15805.145
14.03.2023 06:00;24112.27;24166.31;23986.02;24249.8;20419.047
14.03.2023 07:00;24165.37;24402.53;24112.01;24441.48;22294.323
14.03.2023 08:00;24403.42;24274.69;24251.01;24496.41;16540.967
14.03.2023 09:00;24275.95;24374.2;24220.7;24409.9;10986.811
14.03.2023 10:00;24375.68;24414.06;24322.46;24432.1;10786.166
14.03.2023 11:00;24414.9;24317.8;24188.4;24820.0;32242.511
14.03.2023 12:00;24317.8;24325.38;24284.42;24437.31;16159.041
14.03.2023 13:00;24325.38;24247.64;24139.06;24403.6;19781.127
14.03.2023 14:00;24246.75;24219.61;24118.28;24290.74;18136.319
14.03.2023 15:00;24219.61;24280.22;24150.0;24287.27;14969.839
14.03.2023 16:00;24280.74;24569.36;24247.82;24621.16;21323.275
14.03.2023 17:00;24568.41;24743.04;24443.1;24820.0;36496.528
14.03.2023 18:00;24743.05;25832.57;24458.04;26025.0;80041.752
14.03.2023 19:00;25832.57;25759.64;25588.0;26386.87;66006.471
14.03.2023 20:00;25762.88;25815.75;25633.88;26140.0;36964.273
14.03.2023 21:00;25819.65;25894.67;25770.0;25959.27;27335.52
14.03.2023 22:00;25894.67;25867.21;25715.63;26001.81;27079.125
14.03.2023 23:00;25868.5;25628.25;25601.4;25889.0;24045.296
15.03.2023 00:00;25629.32;24990.18;24850.82;25650.37;40801.475
15.03.2023 01:00;24987.84;25054.15;24212.49;25160.0;52866.074
15.03.2023 02:00;25048.39;24570.06;24487.9;25167.9;31439.063
15.03.2023 03:00;24570.06;24535.95;23976.42;24628.88;34487.863
15.03.2023 04:00;24536.99;24698.39;24388.0;24790.0;20513.44
15.03.2023 05:00;24698.39;24670.41;24603.43;24777.87;17644.629
15.03.2023 06:00;24670.41;24720.06;24284.6;24742.29;25683.679
15.03.2023 07:00;24722.48;24906.01;24650.4;25074.24;24210.486
15.03.2023 08:00;24906.0;24827.89;24797.04;24971.22;11510.582
15.03.2023 09:00;24826.9;24717.65;24642.63;24855.0;13187.881
15.03.2023 10:00;24716.87;24799.9;24666.57;24816.66;11256.241
15.03.2023 11:00;24799.9;24699.71;24672.83;24873.8;11873.816
15.03.2023 12:00;24700.61;24781.98;24599.0;24847.49;14154.952
15.03.2023 13:00;24780.59;24871.28;24711.5;24918.59;12666.064
15.03.2023 14:00;24872.54;24754.7;24750.41;24922.22;15040.583
15.03.2023 15:00;24754.7;24516.74;24462.19;24785.0;20136.668
15.03.2023 16:00;24514.84;24538.14;24385.83;24648.1;22052.659
15.03.2023 17:00;24539.68;24754.5;24255.0;24817.53;35430.604
